"id","start","end"
"152181","1495828800","1497729600"
"152179","1495828800","1497729600"
"147876","1495828800","1497729600"
"38914","1441468800","1441473600"
"38914","1442678400","1442683200"
"38914","1443888000","1443892800"
"38914","1445097600","1445102400"
"38914","1446307200","1446312000"
"38914","1446913800","1446918600"
"38914","1448123400","1448128200"
"38914","1454171400","1454171400"
"38914","1455381000","1455381000"
"38914","1456590600","1456590600"
"38914","1457798400","1457798400"
"38914","1459009800","1459009800"
"38914","1461429000","1461429000"
"38914","1462638600","1462638600"
"38914","1464366600","1464366600"
"38914","1466181000","1466181000"
"38914","1467995400","1468000200"
"38914","1469205000","1469209800"
"38914","1474734600","1474739400"
"38914","1476549000","1476553800"
"38914","1478968200","1478973000"
"38914","1479573000","1479577800"
"38914","1486830600","1486830600"
"38914","1487435400","1487435400"
"38914","1489854600","1489859400"
"38914","1491064200","1491069000"
"38914","1492878600","1492883400"
"38914","1497112200","1497117000"
"38914","1498321800","1498326600"
"38914","1498926600","1498931400"
"38914","1499531400","1499536200"
"141196","1495400400","1497906000"
"149173","1495486980","1497992580"
"113854","1462010400","1462023000"
"113854","1462033800","1462046400"
"113854","1463306400","1463319000"
"113854","1463329800","1463342400"
"113854","1487089800","1487102400"
"113854","1487176200","1487188800"
"113854","1506614400","1506627000"
"113854","1506787200","1506799800"
"113854","1509811200","1509823800"
"113854","1509899400","1509912000"
"19797","1442937600","1442948400"
"19797","1444752000","1444762800"
"19797","1447516800","1447527600"
"19797","1450022400","1450033200"
"19797","1452182400","1452193200"
"19797","1455984000","1455994800"
"19797","1457712000","1457722800"
"19797","1460217600","1460228400"
"19797","1465056000","1465066800"
"19797","1475596800","1475607600"
"19797","1478275200","1478286000"
"19797","1485014400","1485025200"
"19797","1489852800","1489863600"
"19797","1493740800","1493751600"
"19797","1498147200","1498158000"
"19797","1507651200","1507662000"
"154129","1496610000","1499288400"
"26459","1440921600","1440926100"
"26459","1440921600","1440926100"
"26459","1440928800","1440933300"
"26459","1440928800","1440933300"
"26459","1442133000","1442137500"
"26459","1442142000","1442146500"
"26459","1445675400","1445679900"
"26459","1445684400","1445688900"
"26459","1454747400","1454751900"
"26459","1454756400","1454760900"
"26459","1463212800","1463217300"
"26459","1463220000","1463224500"
"26459","1478939400","1478943900"
"26459","1478948400","1478952900"
"26459","1482654600","1482659100"
"26459","1482663600","1482668100"
"26459","1486022400","1486026900"
"26459","1486108800","1486113300"
"26459","1487838600","1487843100"
"26459","1487847600","1487852100"
"26459","1497774600","1497779100"
"26459","1497783600","1497788100"
"14899","1438272000","1438282800"
"14899","1440259200","1440270000"
"14899","1443628800","1443639600"
"14899","1444752000","1444762800"
"14899","1446393600","1446404400"
"14899","1448467200","1448478000"
"14899","1449331200","1449342000"
"14899","1450540800","1450551600"
"14899","1452009600","1452020400"
"14899","1452070800","1452081600"
"14899","1453824000","1453834800"
"14899","1455120000","1455130800"
"14899","1456243200","1456254000"
"14899","1457107200","1457118000"
"14899","1458144000","1458154800"
"14899","1460217600","1460228400"
"14899","1461513600","1461524400"
"14899","1467907200","1467918000"
"14899","1469635200","1469646000"
"14899","1470326400","1470337200"
"14899","1471363200","1471374000"
"14899","1474560000","1474570800"
"14899","1475769600","1475780400"
"14899","1480089600","1480100400"
"14899","1482854400","1482865200"
"14899","1483545600","1483556400"
"14899","1483606800","1483617600"
"14899","1486224000","1486234800"
"14899","1487174400","1487185200"
"14899","1489161600","1489172400"
"14899","1493136000","1493146800"
"14899","1494518400","1494529200"
"14899","1499616000","1499626800"
"14899","1502208000","1502218800"
"114166","1460219400","1460223600"
"114166","1460305800","1460310000"
"114166","1462033800","1462038000"
"114166","1462811400","1462815600"
"114166","1464539400","1464543600"
"114166","1466181000","1466185200"
"114166","1473957000","1473961800"
"114166","1476117000","1476121800"
"114166","1478363400","1478368200"
"114166","1480955400","1480960200"
"114166","1483633800","1483638600"
"114166","1486225800","1486230600"
"114166","1488990600","1488994800"
"114166","1493137800","1493142000"
"114166","1494347400","1494351600"
"114166","1498667400","1498671600"
"120719","1467820800","1467820800"
"120719","1468080000","1468080000"
"120719","1469721600","1469734800"
"120719","1475251200","1475264400"
"120719","1478707200","1478720400"
"120719","1480777200","1480790400"
"120719","1484928000","1484941200"
"120719","1496419200","1496432400"
"120719","1520611200","1520611200"
"147892","1489312800","1489312800"
"147892","1489917600","1489917600"
"147892","1490522400","1490522400"
"147892","1491127200","1491127200"
"147892","1491732000","1491732000"
"147892","1492336800","1492336800"
"147892","1492941600","1492941600"
"147892","1493546400","1493546400"
"147892","1494756000","1494756000"
"147892","1495360800","1495360800"
"147892","1495965600","1495965600"
"147892","1496570400","1496570400"
"147892","1497175200","1497175200"
"147892","1498384800","1498384800"
"153696","1505116800","1505116800"
"153696","1505203200","1505203200"
"153696","1505289600","1505289600"
"153696","1505379600","1505379600"
"153696","1505466000","1505466000"
"152851","1495227600","1497819600"
"144604","1495573440","1498079040"
"139592","1482595200","1482606000"
"139592","1482681600","1482692400"
"139592","1484323200","1484334000"
"139592","1484409600","1484420400"
"139592","1486656000","1486666800"
"139592","1486742400","1486753200"
"139592","1488124800","1488135600"
"139592","1488729600","1488740400"
"139592","1489766400","1489777200"
"139592","1492617600","1492628400"
"139592","1492704000","1492714800"
"139592","1494432000","1494442800"
"139592","1497456000","1497466800"
"139592","1499011200","1499022000"
"136205","1481990400","1481999400"
"136205","1482076800","1482085800"
"136205","1482163200","1482172200"
"136205","1482249600","1482258600"
"136205","1482422400","1482431400"
"136205","1482681600","1482690600"
"136205","1483113600","1483122600"
"136205","1483372800","1483381800"
"136205","1483632000","1483641000"
"136205","1483891200","1483900200"
"136205","1484496000","1484505000"
"136205","1485100800","1485109800"
"136205","1486828800","1486837800"
"136205","1487260800","1487269800"
"136205","1487952000","1487961000"
"136205","1488124800","1488133800"
"136205","1488556800","1488565800"
"136205","1488902400","1488911400"
"136205","1489334400","1489343400"
"136205","1489766400","1489775400"
"136205","1490457600","1490466600"
"136205","1490976000","1490985000"
"136205","1491494400","1491503400"
"136205","1492358400","1492367400"
"136205","1492790400","1492799400"
"136205","1493481600","1493490600"
"136205","1493913600","1493922600"
"136205","1494172800","1494181800"
"136205","1494691200","1494700200"
"136205","1495382400","1495391400"
"136205","1495900800","1495909800"
"136205","1496332800","1496341800"
"136205","1496937600","1496946600"
"136205","1497542400","1497551400"
"136205","1498320000","1498329000"
"90428","1443542400","1443542400"
"90428","1481817600","1481817600"
"90428","1518019200","1518019200"
"153805","1495832580","1498338000"
"128855","1495742400","1497902400"
"16986","1442750400","1442757600"
"16986","1442764800","1442772000"
"16986","1447603200","1447610400"
"16986","1451145600","1451152800"
"16986","1451232000","1451239200"
"16986","1453564800","1453572000"
"16986","1453651200","1453658400"
"16986","1455984000","1455991200"
"16986","1456070400","1456077600"
"16986","1457798400","1457805600"
"16986","1457884800","1457892000"
"16986","1460736000","1460743200"
"16986","1460822400","1460829600"
"16986","1463846400","1463853600"
"16986","1463932800","1463940000"
"16986","1466265600","1466272800"
"16986","1466352000","1466359200"
"16986","1467820800","1467828000"
"16986","1467907200","1467914400"
"16986","1477756800","1477764000"
"16986","1477843200","1477850400"
"16986","1479484800","1479492000"
"16986","1479571200","1479578400"
"16986","1485014400","1485021600"
"16986","1485100800","1485108000"
"16986","1492531200","1492538400"
"16986","1492617600","1492624800"
"16986","1495209600","1495216800"
"16986","1495296000","1495303200"
"16986","1498147200","1498240800"
"54236","1422201600","1422201600"
"54236","1457539200","1457539200"
"54236","1518624000","1518624000"
"146074","1495915200","1497816000"
"154522","1500670800","1500843600"
"154522","1501239600","1501245000"
"154522","1501261200","1501266600"
"154522","1501866000","1501871400"
"154522","1501930800","1501936200"
"154522","1501952400","1501957800"
"154522","1502038800","1502044200"
"139779","1484409600","1484415000"
"139779","1484496000","1484501400"
"139779","1486224000","1486229400"
"139779","1487520000","1487525400"
"139779","1489161600","1489167000"
"139779","1490457600","1490463000"
"139779","1491580800","1491586200"
"139779","1495296000","1495301400"
"139779","1496419200","1496424600"
"139779","1501171200","1501176600"
"139779","1506182400","1506187800"
"24361","1444753800","1444759200"
"24361","1447605000","1447610400"
"24361","1450456200","1450461600"
"24361","1453307400","1453312800"
"24361","1454689800","1454695200"
"24361","1458577800","1458583200"
"24361","1459873800","1459879200"
"24361","1462206600","1462212000"
"24361","1474993800","1474999200"
"24361","1476721800","1476727200"
"24361","1480177800","1480183200"
"24361","1481301000","1481306400"
"24361","1485621000","1485626400"
"24361","1486830600","1486836000"
"24361","1489768200","1489773600"
"24361","1498408200","1498413600"
"24361","1500656400","1500661800"
"116518","1463673600","1463684400"
"116518","1463760000","1463770800"
"116518","1465315200","1465326000"
"116518","1465401600","1465412400"
"116518","1468252800","1468263600"
"116518","1468339200","1468350000"
"116518","1473346800","1473362400"
"116518","1473433200","1473448800"
"116518","1477580400","1477596000"
"116518","1477666800","1477682400"
"116518","1481986800","1482002400"
"116518","1482073200","1482088800"
"116518","1485874800","1485890400"
"116518","1485961200","1485976800"
"116518","1489676400","1489692000"
"116518","1489762800","1489778400"
"116518","1493391600","1493407200"
"116518","1493478000","1493493600"
"116518","1495897200","1495912800"
"116518","1495983600","1495999200"
"116518","1498489200","1498504800"
"116518","1500735600","1500751200"
"116518","1500822000","1500837600"
"77976","1443196800","1443196800"
"77976","1447603200","1447617300"
"77976","1448640000","1448654100"
"77976","1452355200","1452369300"
"77976","1457366400","1457380500"
"77976","1458748800","1458762900"
"77976","1467734400","1467748500"
"77976","1483977600","1483991700"
"77976","1485792000","1485806100"
"77976","1492790400","1492804500"
"77976","1493913600","1493927700"
"77976","1495900800","1495914900"
"77976","1499961600","1499975700"
"77976","1505836800","1505850900"
"77976","1507996800","1508010900"
"77976","1510329600","1510343700"
"140445","1496174400","1498075200"
"77980","1432656000","1432656000"
"77980","1483459200","1483459200"
"77980","1519228800","1519228800"
"20086","1430064000","1430064000"
"20086","1431187200","1431187200"
"20086","1431619200","1431619200"
"20086","1445011200","1445022000"
"20086","1449849600","1449860400"
"20086","1453910400","1453921200"
"20086","1456243200","1456254000"
"20086","1458316800","1458327600"
"20086","1461513600","1461524400"
"20086","1462809600","1462820400"
"20086","1466611200","1466622000"
"20086","1477065600","1477076400"
"20086","1481990400","1482001200"
"20086","1485532800","1485543600"
"20086","1487865600","1487876400"
"20086","1494345600","1494356400"
"20086","1498147200","1498158000"
"16588","1445616000","1445622000"
"16588","1447344000","1447350000"
"16588","1448380800","1448386800"
"16588","1450800000","1450806000"
"16588","1452268800","1452274800"
"16588","1455120000","1455126000"
"16588","1457712000","1457718000"
"16588","1459526400","1459532400"
"16588","1461427200","1461433200"
"16588","1463932800","1463938800"
"16588","1466784000","1466790000"
"16588","1469030400","1469037000"
"16588","1474387200","1474393800"
"16588","1483459200","1483465800"
"16588","1486224000","1486230600"
"16588","1488643200","1488649200"
"16588","1493740800","1493746800"
"16588","1496332800","1496338800"
"16588","1500566400","1500572400"
"29873","1441296000","1441300800"
"29873","1441382400","1441387200"
"29873","1441450800","1441455600"
"29873","1441468800","1441473600"
"29873","1441555200","1441560000"
"29873","1444233600","1444238400"
"29873","1444320000","1444324800"
"29873","1446894000","1446898800"
"29873","1446912000","1446916800"
"29873","1446980400","1446985200"
"29873","1446998400","1447003200"
"29873","1447776000","1447780800"
"29873","1448794800","1448799600"
"29873","1448812800","1448817600"
"29873","1449313200","1449318000"
"29873","1449331200","1449336000"
"29873","1449417600","1449422400"
"29873","1450004400","1450009200"
"29873","1450022400","1450027200"
"29873","1450436400","1450441200"
"29873","1450522800","1450527600"
"29873","1450540800","1450545600"
"29873","1453633200","1453638000"
"29873","1453651200","1453656000"
"29873","1454151600","1454156400"
"29873","1454169600","1454174400"
"29873","1454256000","1454260800"
"29873","1455638400","1455643200"
"29873","1456570800","1456575600"
"29873","1456588800","1456593600"
"29873","1456657200","1456662000"
"29873","1456675200","1456680000"
"29873","1458990000","1458994800"
"29873","1459008000","1459012800"
"29873","1459094400","1459099200"
"29873","1459594800","1459599600"
"29873","1459612800","1459617600"
"29873","1459699200","1459704000"
"29873","1460199600","1460204400"
"29873","1460217600","1460222400"
"29873","1460304000","1460308800"
"29873","1460890800","1460895600"
"29873","1460908800","1460913600"
"29873","1462014000","1462018800"
"29873","1462032000","1462036800"
"29873","1462100400","1462105200"
"29873","1462118400","1462123200"
"29873","1462204800","1462209600"
"29873","1462705200","1462710000"
"29873","1462723200","1462728000"
"29873","1463223600","1463228400"
"29873","1463241600","1463246400"
"29873","1473505200","1473510600"
"29873","1473523200","1473528600"
"29873","1473609600","1473615000"
"29873","1474714800","1474720200"
"29873","1474801200","1474806600"
"29873","1475924400","1475929800"
"29873","1475942400","1475947800"
"29873","1476028800","1476034200"
"29873","1476529200","1476534600"
"29873","1476547200","1476552600"
"29873","1476633600","1476639000"
"29873","1477670400","1477675800"
"29873","1477825200","1477830600"
"29873","1477843200","1477848600"
"29873","1477998000","1478003400"
"29873","1478343600","1478349000"
"29873","1478361600","1478367000"
"29873","1478448000","1478453400"
"29873","1478948400","1478953800"
"29873","1478966400","1478971800"
"29873","1481454000","1481459400"
"29873","1481472000","1481477400"
"29873","1481972400","1481977800"
"29873","1481990400","1481995800"
"29873","1482076800","1482082200"
"29873","1483009200","1483014600"
"29873","1483095600","1483101000"
"29873","1483372800","1483378200"
"29873","1483434000","1483439400"
"29873","1483527600","1483533000"
"29873","1485601200","1485606600"
"29873","1485687600","1485693000"
"29873","1485705600","1485711000"
"29873","1486551600","1486557000"
"29873","1486569600","1486575000"
"29873","1486656000","1486661400"
"29873","1486810800","1486816200"
"29873","1486828800","1486834200"
"29873","1486915200","1486920600"
"29873","1487415600","1487421000"
"29873","1487433600","1487439000"
"29873","1487502000","1487507400"
"29873","1488970800","1488976200"
"29873","1489057200","1489062600"
"29873","1489075200","1489080600"
"29873","1489834800","1489840200"
"29873","1489921200","1489926600"
"29873","1490698800","1490704200"
"29873","1490716800","1490722200"
"29873","1490785200","1490790600"
"29873","1491130800","1491136200"
"29873","1491148800","1491154200"
"29873","1492858800","1492864200"
"29873","1492876800","1492882200"
"29873","1492945200","1492950600"
"29873","1494154800","1494160200"
"29873","1494172800","1494178200"
"29873","1494259200","1494264600"
"29873","1497438000","1497443400"
"29873","1497524400","1497529800"
"58949","1440518400","1440529200"
"58949","1440604800","1440615600"
"58949","1440691200","1440702000"
"58949","1440777600","1440788400"
"58949","1440842400","1440853200"
"58949","1440864000","1440874800"
"58949","1440928800","1440939600"
"58949","1440950400","1440961200"
"58949","1442937600","1442948400"
"58949","1443024000","1443034800"
"58949","1443110400","1443121200"
"58949","1443196800","1443207600"
"58949","1443261600","1443272400"
"58949","1443283200","1443294000"
"58949","1443348000","1443358800"
"58949","1443369600","1443380400"
"58949","1447171200","1447182000"
"58949","1447257600","1447268400"
"58949","1447344000","1447354800"
"58949","1447430400","1447441200"
"58949","1447495200","1447506000"
"58949","1447516800","1447527600"
"58949","1447581600","1447592400"
"58949","1447603200","1447614000"
"58949","1452614400","1452625200"
"58949","1452700800","1452711600"
"58949","1452787200","1452798000"
"58949","1452873600","1452884400"
"58949","1456416000","1456426800"
"58949","1456502400","1456513200"
"58949","1456588800","1456599600"
"58949","1456675200","1456686000"
"58949","1460044800","1460055600"
"58949","1460131200","1460142000"
"58949","1460217600","1460228400"
"58949","1460304000","1460314800"
"58949","1465401600","1465412400"
"58949","1465488000","1465498800"
"58949","1465574400","1465585200"
"58949","1465660800","1465671600"
"58949","1465747200","1465758000"
"58949","1465833600","1465844400"
"58949","1478552400","1478898000"
"58949","1478898000","1479070800"
"58949","1484600400","1485118800"
"58949","1490302800","1490994000"
"58949","1495641600","1495652400"
"58949","1495728000","1495738800"
"58949","1495814400","1495825200"
"58949","1495900800","1495911600"
"58949","1495987200","1495998000"
"58949","1496073600","1496084400"
"58949","1498147200","1498762800"
"58949","1503676800","1504206000"
"61727","1419440400","1419440400"
"61727","1482850800","1482850800"
"61727","1520179200","1520179200"
"141755","1495314300","1497819900"
"76067","1439917200","1439925000"
"76067","1440003600","1440011400"
"76067","1440349200","1440357000"
"76067","1440435600","1440443400"
"76067","1440522000","1440529800"
"76067","1440608400","1440616200"
"76067","1440694800","1440702600"
"76067","1463850000","1463860200"
"76067","1463936400","1463946600"
"76067","1464022800","1464033000"
"76067","1464109200","1464119400"
"76067","1464195600","1464205800"
"76067","1467392400","1467402600"
"76067","1467752400","1468184400"
"76067","1468530000","1468702800"
"76067","1468962000","1469221200"
"76067","1471813200","1472158800"
"76067","1499461200","1500584400"
"76067","1500656400","1500664200"
"76067","1503090000","1504213200"
"76067","1504213200","1504558800"
"66939","1448096400","1448100000"
"66939","1448182800","1448186400"
"66939","1510995600","1510999200"
"66939","1511082000","1511085600"
"152850","1495832400","1497819600"
"153333","1495486800","1497733200"
"16879","1440345600","1440354600"
"16879","1442505600","1442514600"
"16879","1444492800","1444501800"
"16879","1444838400","1444847400"
"16879","1445356800","1445365800"
"16879","1449417600","1449426600"
"16879","1452268800","1452277800"
"16879","1453564800","1453573800"
"16879","1455120000","1455129000"
"16879","1455811200","1455820200"
"16879","1457107200","1457116200"
"16879","1461168000","1461177000"
"16879","1462464000","1462473000"
"16879","1466092800","1466101800"
"16879","1478275200","1478284200"
"16879","1479571200","1479580200"
"16879","1480176000","1480185000"
"16879","1481990400","1481999400"
"16879","1483441200","1483450200"
"16879","1483459200","1483468200"
"16879","1485446400","1485455400"
"16879","1486742400","1486751400"
"16879","1488470400","1488479400"
"16879","1492790400","1492799400"
"16879","1494172800","1494181800"
"16879","1497801600","1497812400"
"16879","1502380800","1502391600"
"16879","1503072000","1503082800"
"16879","1506700800","1506711600"
"74793","1442073600","1442077800"
"74793","1443283200","1443287400"
"74793","1444492800","1444497000"
"74793","1445702400","1445706600"
"74793","1447518600","1447522800"
"74793","1447941600","1447945800"
"74793","1449937800","1449942000"
"74793","1453566600","1453570800"
"74793","1454776200","1454780400"
"74793","1455985800","1455990000"
"74793","1457195400","1457199600"
"74793","1458405000","1458409200"
"74793","1459096200","1459100400"
"74793","1459614600","1459618800"
"74793","1460219400","1460223600"
"74793","1462033800","1462038000"
"74793","1464453000","1464457200"
"74793","1465576200","1465580400"
"74793","1466785800","1466790000"
"74793","1468600200","1468604400"
"74793","1478795400","1478799600"
"74793","1480089600","1480093800"
"74793","1482422400","1482426600"
"74793","1485532800","1485537000"
"74793","1486571400","1486575600"
"74793","1487349000","1487353200"
"74793","1488558600","1488562800"
"74793","1489336200","1489340400"
"74793","1490286600","1490290800"
"74793","1492792200","1492795800"
"74793","1493483400","1493487000"
"74793","1498062600","1498066800"
"74793","1498667400","1498671600"
"74793","1499013000","1499017200"
"74793","1499445000","1499449200"
"74793","1501432200","1501436400"
"26364","1421395200","1421400000"
"26364","1421481600","1421486400"
"26364","1421492400","1421497200"
"26364","1456819200","1456823700"
"26364","1456992000","1456996500"
"26364","1459065600","1459070100"
"26364","1459076400","1459080900"
"26364","1461657600","1461662100"
"26364","1463644800","1463649300"
"26364","1464768000","1464772500"
"26364","1464782400","1464786900"
"26364","1465459200","1465463700"
"26364","1466323200","1466327700"
"26364","1466496000","1466500500"
"26364","1475222400","1475226900"
"26364","1475308800","1475313300"
"26364","1475319600","1475324100"
"26364","1478505600","1478510100"
"26364","1478516400","1478520900"
"26364","1478764800","1478769300"
"26364","1478775600","1478780100"
"26364","1485504000","1485508500"
"26364","1487318400","1487322900"
"26364","1492588800","1492593300"
"26364","1497772800","1497777600"
"113659","1457281800","1457289000"
"113659","1459873800","1459881000"
"113659","1459960200","1459967400"
"113659","1461256200","1461263400"
"113659","1462377600","1462384800"
"113659","1462638600","1462645800"
"113659","1464971400","1464978600"
"113659","1468427400","1468434600"
"113659","1470241800","1470249000"
"113659","1474734600","1474741800"
"113659","1477153800","1477161000"
"113659","1478277000","1478284200"
"113659","1482424200","1482431400"
"113659","1485361800","1485369000"
"113659","1487867400","1487874600"
"113659","1488385800","1488393000"
"113659","1492878600","1492885800"
"113659","1495557000","1495564200"
"113659","1496764800","1496772000"
"113659","1500395400","1500402600"
"14756","1443801600","1443814500"
"14756","1443888000","1443900900"
"14756","1453046400","1453058400"
"14756","1463673600","1463685600"
"14756","1463760000","1463772000"
"14756","1466179200","1466191200"
"14756","1476028800","1476040800"
"14756","1476460800","1476472800"
"14756","1484755200","1484767200"
"14756","1484841600","1484853600"
"14756","1499270400","1499283300"
"14756","1509638400","1509651300"
"153030","1496005200","1497819600"
"153030","1497819600","1499634000"
"153030","1499634000","1501448400"
"153030","1501448400","1503262800"
"71522","1442678400","1442689200"
"71522","1443196800","1443207600"
"71522","1444406400","1444417200"
"71522","1445270400","1445281200"
"71522","1446998400","1447009200"
"71522","1447776000","1447786800"
"71522","1448899200","1448910000"
"71522","1449763200","1449774000"
"71522","1451574000","1451584800"
"71522","1453132800","1453140000"
"71522","1454083200","1454090400"
"71522","1454428800","1454436000"
"71522","1455206400","1455213600"
"71522","1456934400","1456941600"
"71522","1459094400","1459101600"
"71522","1459958400","1459965600"
"71522","1461859200","1461866400"
"71522","1462118400","1462125600"
"71522","1463760000","1463767200"
"71522","1465056000","1465063200"
"71522","1465488000","1465495200"
"71522","1466697600","1466704800"
"71522","1467475200","1467482400"
"71522","1468944000","1468951200"
"71522","1469462400","1469469600"
"71522","1474128000","1474138800"
"71522","1475078400","1475089200"
"71522","1476028800","1476039600"
"71522","1477411200","1477422000"
"71522","1477584000","1477594800"
"71522","1478707200","1478718000"
"71522","1481212800","1481223600"
"71522","1483196400","1483207200"
"71522","1484323200","1484334000"
"71522","1485360000","1485370800"
"71522","1486569600","1486580400"
"71522","1489075200","1489086000"
"71522","1490630400","1490641200"
"71522","1492617600","1492628400"
"71522","1493395200","1493406000"
"71522","1495296000","1495306800"
"71522","1496505600","1496516400"
"71522","1500220800","1500231600"
"26258","1433750400","1433754000"
"26258","1433761200","1433764800"
"26258","1433836800","1433840400"
"26258","1458720000","1458723000"
"26258","1458806400","1458809400"
"26258","1460466000","1460469000"
"26258","1460534400","1460537400"
"26258","1460620800","1460623800"
"26258","1462348800","1462351800"
"26258","1462435200","1462438200"
"26258","1465545600","1465548600"
"26258","1465891200","1465894200"
"26258","1487145600","1487145600"
"26258","1487232000","1487232000"
"26258","1491033600","1491037200"
"26258","1491044400","1491048000"
"26258","1491055200","1491058800"
"26258","1491120000","1491123600"
"26258","1491130800","1491134400"
"26258","1497870000","1497873000"
"26258","1497880800","1497883800"
"26258","1497945600","1497948600"
"26258","1497956400","1497959400"
"128643","1474891200","1474891200"
"128643","1474898400","1474898400"
"128643","1477670400","1477670400"
"128643","1480262400","1480262400"
"128643","1484496000","1484496000"
"128643","1486312200","1486312200"
"128643","1489941000","1489941000"
"128643","1490545800","1490545800"
"128643","1492101000","1492101000"
"128643","1493310600","1493310600"
"128643","1496421000","1496421000"
"128643","1497025800","1497025800"
"128643","1500827400","1500827400"
"124203","1469894400","1469905200"
"124203","1469980800","1469991600"
"124203","1474041600","1474052400"
"124203","1476547200","1476558000"
"124203","1478620800","1478631600"
"124203","1480003200","1480014000"
"124203","1481126400","1481137200"
"124203","1482336000","1482346800"
"124203","1483545600","1483556400"
"124203","1485532800","1485543600"
"124203","1486828800","1486839600"
"124203","1488124800","1488135600"
"124203","1489075200","1489086000"
"124203","1490544000","1490554800"
"124203","1492963200","1492974000"
"124203","1494172800","1494183600"
"124203","1498060800","1498071600"
"124203","1499184000","1499194800"
"124203","1501257600","1501268400"
"124203","1506096000","1506106800"
"15228","1433174400","1433174400"
"15228","1456934400","1456944300"
"15228","1466355600","1466365500"
"15228","1480435200","1480445100"
"15228","1490716800","1490726700"
"15228","1521561600","1521561600"
"15228","1521648000","1521648000"
"14721","1439308800","1439319600"
"14721","1445529600","1445539800"
"14721","1446566400","1446576600"
"14721","1448380800","1448391000"
"14721","1449072000","1449082200"
"14721","1452182400","1452192600"
"14721","1454428800","1454439000"
"14721","1455811200","1455821400"
"14721","1458057600","1458067800"
"14721","1461427200","1461437400"
"14721","1462982400","1462992600"
"14721","1468771200","1468781400"
"14721","1470153600","1470163800"
"14721","1476201600","1476211800"
"14721","1479225600","1479235800"
"14721","1481904000","1481914200"
"14721","1486483200","1486493400"
"14721","1488384000","1488394200"
"14721","1491667200","1491677400"
"14721","1495123200","1495133400"
"14721","1499443200","1499453400"
"14721","1502985600","1502995800"
"15422","1420216200","1420216200"
"15422","1424622600","1424622600"
"15422","1447518600","1447524900"
"15422","1449851400","1449857700"
"15422","1462465800","1462472100"
"15422","1466008200","1466014500"
"15422","1474043400","1474049700"
"15422","1475944200","1475950500"
"15422","1478363400","1478369700"
"15422","1482942600","1482948900"
"15422","1489509000","1489515300"
"15422","1499358600","1499364900"
"19467","1436000400","1436004900"
"19467","1436009400","1436013900"
"19467","1436018400","1436022900"
"19467","1436086800","1436091300"
"19467","1436095800","1436100300"
"19467","1436104800","1436109300"
"19467","1442653200","1442657700"
"19467","1442662200","1442666700"
"19467","1442739600","1442744100"
"19467","1443258000","1443262500"
"19467","1443267000","1443271500"
"19467","1443276000","1443280500"
"19467","1443344400","1443348900"
"19467","1443353400","1443357900"
"19467","1443362400","1443366900"
"19467","1444467600","1444472100"
"19467","1444476600","1444481100"
"19467","1444485600","1444490100"
"19467","1444554000","1444558500"
"19467","1444563000","1444567500"
"19467","1444572000","1444576500"
"19467","1445158800","1445163300"
"19467","1445167800","1445172300"
"19467","1445176800","1445181300"
"19467","1446800400","1446804900"
"19467","1446886800","1446891300"
"19467","1446895800","1446900300"
"19467","1446904800","1446909300"
"19467","1447578000","1447582500"
"19467","1447587000","1447591500"
"19467","1447596000","1447600500"
"19467","1448182800","1448187300"
"19467","1448191800","1448196300"
"19467","1448200800","1448205300"
"19467","1449306000","1449310500"
"19467","1449315000","1449319500"
"19467","1449324000","1449328500"
"19467","1453539600","1453539600"
"19467","1453548600","1453548600"
"19467","1453557600","1453557600"
"19467","1454230800","1454230800"
"19467","1454239800","1454239800"
"19467","1454248800","1454248800"
"19467","1454835600","1454835600"
"19467","1454844600","1454844600"
"19467","1454853600","1454853600"
"19467","1455440400","1455440400"
"19467","1455449400","1455449400"
"19467","1455458400","1455458400"
"19467","1456045200","1456045200"
"19467","1456054200","1456054200"
"19467","1456063200","1456063200"
"19467","1456218000","1456218000"
"19467","1456227000","1456227000"
"19467","1456236000","1456236000"
"19467","1456563600","1456563600"
"19467","1456572600","1456572600"
"19467","1456581600","1456581600"
"19467","1457341200","1457341200"
"19467","1457350200","1457350200"
"19467","1457427600","1457427600"
"19467","1457436600","1457436600"
"19467","1458982800","1458982800"
"19467","1458991800","1458991800"
"19467","1459000800","1459000800"
"19467","1460797200","1460797200"
"19467","1460806200","1460806200"
"19467","1460815200","1460815200"
"19467","1460883600","1460883600"
"19467","1460892600","1460892600"
"19467","1460901600","1460901600"
"19467","1462784400","1462784400"
"19467","1462793400","1462793400"
"19467","1462802400","1462802400"
"19467","1463216400","1463216400"
"19467","1463225400","1463225400"
"19467","1463234400","1463234400"
"19467","1464296400","1464382800"
"19467","1465678800","1465765200"
"19467","1466197200","1466283600"
"19467","1467493200","1467579600"
"19467","1468098000","1468184400"
"19467","1469307600","1469394000"
"19467","1469826000","1469912400"
"19467","1474059600","1474146000"
"19467","1474750800","1474837200"
"19467","1475355600","1475442000"
"19467","1476478800","1476565200"
"19467","1477170000","1477256400"
"19467","1478379600","1478466000"
"19467","1478984400","1479070800"
"19467","1479589200","1479675600"
"19467","1479891600","1479891600"
"19467","1480107600","1480194000"
"19467","1480496400","1480496400"
"19467","1480798800","1480885200"
"19467","1481403600","1481490000"
"19467","1481619600","1481619600"
"19467","1484989200","1484989200"
"19467","1484998200","1484998200"
"19467","1486630800","1486630800"
"19467","1486803600","1486803600"
